NSE	17795	TREL	TREL-EQ	EQ	1011980	1	1	EQ	0	2	1	INE0O3901029	1	TRANSINDIA REAL ESTATE L
NSE	7518	TREJHARA	TREJHARA-EQ	EQ	1011980	1	1	EQ	0	2	1	INE00CA01015	1	TREJHARA SOLUTIONS LTD
NSE	3129	TRANSWORLD	TRANSWORLD-EQ	EQ	1011980	5	1	EQ	0	2	1	INE757B01015	1	TRANSWORLD SHIP LINES LTD
NSE	28714	TRANSRAILL	TRANSRAILL-EQ	EQ	1011980	5	1	EQ	0	2	1	INE454P01035	1	TRANSRAIL LIGHTING LTD
NSE	11582	TRACXN	TRACXN-EQ	EQ	1011980	1	1	EQ	0	2	1	INE0HMF01019	1	TRACXN TECHNOLOGIES LTD
NSE	9219	TPLPLASTEH	TPLPLASTEH-EQ	EQ	1011980	1	1	EQ	0	2	1	INE413G01022	1	TPL PLASTECH LIMITED
NSE	16908	TOUCHWOOD	TOUCHWOOD-EQ	EQ	1011980	1	1	EQ	0	2	1	INE486Y01013	1	TOUCHWOOD ENTERTAIN LTD.
NSE	22423	TOTAL	TOTAL-EQ	EQ	1011980	1	1	EQ	0	2	1	INE336X01012	1	TOTAL TRANSPORT SYS LTD
NSE	13786	TORNTPOWER	TORNTPOWER-EQ	EQ	1011980	10	1	EQ	0	2	1	INE813H01021	1	TORRENT POWER LTD
NSE	3518	TORNTPHARM	TORNTPHARM-EQ	EQ	1011980	10	1	EQ	0	2	1	INE685A01028	1	TORRENT PHARMACEUTICALS L
NSE	25171	TOP10ADD	TOP10ADD-EQ	EQ	1011980	1	1	EQ	0	2	1	INF740KA1UR9	1	DSPAMC - TOP10ADD
NSE	24081	TOP100CASE	TOP100CASE-EQ	EQ	1011980	1	1	EQ	0	2	1	INF0R8F01067	1	ZERODHAAMC - TOP100CASE
NSE	25262	TOLINS	TOLINS-EQ	EQ	1011980	1	1	EQ	0	2	1	INE0RWQ01014	1	TOLINS TYRES LIMITED
NSE	3837	TOKYOPLAST	TOKYOPLAST-EQ	EQ	1011980	1	1	EQ	0	2	1	INE932C01012	1	TOKYO PLAST INTL LTD

