NSE	7390	SUPRIYA	SUPRIYA-EQ	EQ	1011980	5	1	EQ	0	2	1	INE07RO01027	1	SUPRIYA LIFESCIENCE LTD
NSE	3363	SUPREMEIND	SUPREMEIND-EQ	EQ	1011980	10	1	EQ	0	2	1	INE195A01028	1	SUPREME INDUSTRIES LTD
NSE	29439	SUPREME	SUPREME-EQ	EQ	1011980	1	1	EQ	0	2	1	INE822E01011	1	SUPREME HOLDIN N HOSP I L
NSE	11689	SUPRAJIT	SUPRAJIT-EQ	EQ	1011980	5	1	EQ	0	2	1	INE399C01030	1	SUPRAJIT ENGINEERING LTD
NSE	3357	SUPERSPIN	SUPERSPIN-EQ	EQ	1011980	1	1	EQ	0	2	1	INE662A01027	1	SUPER SPINNING MILLS LTD
NSE	20616	SUPERHOUSE	SUPERHOUSE-EQ	EQ	1011980	1	1	EQ	0	2	1	INE712B01010	1	SUPERHOUSE LIMITED
NSE	13404	SUNTV	SUNTV-EQ	EQ	1011980	5	1	EQ	0	2	1	INE424H01027	1	SUN TV NETWORK LIMITED
NSE	17641	SUNTECK	SUNTECK-EQ	EQ	1011980	5	1	EQ	0	2	1	INE805D01034	1	SUNTECK REALTY LIMITED
NSE	3351	SUNPHARMA	SUNPHARMA-EQ	EQ	1011980	10	1	EQ	0	2	1	INE044A01036	1	SUN PHARMACEUTICAL IND L
NSE	3348	SUNFLAG	SUNFLAG-EQ	EQ	1011980	5	1	EQ	0	2	1	INE947A01014	1	SUNFLAG IRON AND STEEL CO
NSE	1663	SUNDROP	SUNDROP-EQ	EQ	1011980	5	1	EQ	0	2	1	INE209A01019	1	SUNDROP BRANDS LIMITED
NSE	3345	SUNDRMFAST	SUNDRMFAST-EQ	EQ	1011980	10	1	EQ	0	2	1	INE387A01021	1	SUNDRAM FASTENERS LTD
NSE	4179	SUNDRMBRAK	SUNDRMBRAK-EQ	EQ	1011980	5	1	EQ	0	2	1	INE073D01013	1	SUNDARAM BRAK LININGS LTD
NSE	2183	SUNDARMHLD	SUNDARMHLD-EQ	EQ	1011980	5	1	EQ	0	2	1	INE202Z01029	1	SUNDARAM FINANCE HOLD LTD
NSE	3339	SUNDARMFIN	SUNDARMFIN-EQ	EQ	1011980	50	1	EQ	0	2	1	INE660A01013	1	SUNDARAM FINANCE LTD
NSE	18931	SUNDARAM	SUNDARAM-EQ	EQ	1011980	1	1	EQ	0	2	1	INE108E01023	1	SUNDARAM MULTI PAP LTD
NSE	20956	SUNCLAY	SUNCLAY-EQ	EQ	1011980	10	1	EQ	0	2	1	INE0Q3R01026	1	SUNDARAM CLAYTON LIMITED
