NSE	20296	SHAH	SHAH-EQ	EQ	1011980	1	1	EQ	0	2	1	INE482J01021	1	SHAH METACORP LIMITED
NSE	29075	SGLTL	SGLTL-EQ	EQ	1011980	1	1	EQ	0	2	1	INE0M4D01010	1	STANDARD GLASS LIN TECH L
NSE	13367	SGL	SGL-EQ	EQ	1011980	1	1	EQ	0	2	1	INE353H01010	1	STL GLOBAL LIMITED
NSE	5114	SGIL	SGIL-EQ	EQ	1011980	5	1	EQ	0	2	1	INE00QT01015	1	SYNERGY GREEN IND. LTD
NSE	19184	SFL	SFL-EQ	EQ	1011980	5	1	EQ	0	2	1	INE916U01025	1	SHEELA FOAM LIMITED
NSE	7353	SETFNN50	SETFNN50-EQ	EQ	1011980	1	1	EQ	0	2	1	INF200KA1598	1	SBI-ETF NIFTY NEXT 50
NSE	7361	SETFNIFBK	SETFNIFBK-EQ	EQ	1011980	1	1	EQ	0	2	1	INF200KA1580	1	SBI-ETF NIFTY BANK
NSE	10176	SETFNIF50	SETFNIF50-EQ	EQ	1011980	1	1	EQ	0	2	1	INF200KA1FS1	1	SBI-ETF NIFTY 50
NSE	17272	SETFGOLD	SETFGOLD-EQ	EQ	1011980	1	1	EQ	0	2	1	INF200KA16D8	1	SBI-ETF GOLD
NSE	17395	SETF10GILT	SETF10GILT-EQ	EQ	1011980	1	1	EQ	0	2	1	INF200KA1JT1	1	SBIAMC - SETF10GILT
NSE	3066	SESHAPAPER	SESHAPAPER-EQ	EQ	1011980	5	1	EQ	0	2	1	INE630A01024	1	SESHASAYEE PAPER & BOARDS
NSE	5507	SERVOTECH	SERVOTECH-EQ	EQ	1011980	1	1	EQ	0	2	1	INE782X01033	1	SERVOTECH REN POW SYS LTD
NSE	14296	SEQUENT	SEQUENT-EQ	EQ	1011980	1	1	EQ	0	2	1	INE807F01027	1	SEQUENT SCIENTIFIC LTD.
NSE	15308	SEPC	SEPC-EQ	EQ	1011980	1	1	EQ	0	2	1	INE964H01014	1	SEPC LIMITED
NSE	4378	SENSEXIETF	SENSEXIETF-EQ	EQ	1011980	1	1	EQ	0	2	1	INF346A01034	1	ICICI PRUD SENSEX ETF
NSE	19224	SENSEXETF	SENSEXETF-EQ	EQ	1011980	1	1	EQ	0	2	1	INF769K01KT9	1	MIRAEAMC - SENSEXETF
NSE	17613	SENSEXADD	SENSEXADD-EQ	EQ	1011980	1	1	EQ	0	2	1	INF740KA1SZ6	1	DSPAMC - DSPSENXETF
